areaNm,areaCd,areaCongestLvl,areaCongestMsg,temp,humidity,pm10,collectedAt,prkNm,prkCd,prkType,cpcty,curPrkCnt,curPrkYn,curPrkTime,payYn,rates,timeRates,addRates,addTimeRates,address,roadAddr,lng,lat
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,준경타워 주차장,3187049,BS,20,,N,,Y,2500,30,2500,30,강남구 역삼동 822-5,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,충림빌딩 주차장,2913528,BS,66,,N,,Y,1500,10,1500,10,강남구 역삼동 808-5,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,세명주차장,3190247,BS,7,,N,,Y,1000,10,1000,10,강남구 역삼동 616-16,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,갤럭시타워 주차장,3041367,BS,60,,N,,Y,2000,30,1000,10,서초구 서초동 1330-10,,127.03,37.49
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,삼원빌딩 주차장,3152107,BS,30,,N,,Y,3000,30,1000,10,서초구 서초동 1329-8,,127.03,37.49
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,하이파킹 글라스톤빌딩 주차장,3188271,BS,39,,N,,Y,3000,30,1000,10,강남구 역삼동 601-0,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,신인빌딩 주차장,3125132,BS,30,,N,,Y,2000,15,1000,15,서초구 서초동 1327-7,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,강남 점프밀라노,3182830,BS,75,,N,,Y,3000,20,3000,20,강남구 역삼동 815-0,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,행운유료주차장,2912311,BS,11,,N,,Y,1000,10,1000,10,강남구 역삼동 619-23,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,코너스톤 민영주차장,2908202,BS,14,,N,,Y,4000,60,1000,15,강남구 역삼동 817-25,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,대우디오빌플러스 주차장,2904423,BS,289,,N,,Y,1000,10,1000,10,강남구 역삼동 824-25,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,제이스타워 주차장,3195789,BS,26,,N,,Y,6000,60,1000,10,강남구 역삼동 826-27,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,쌍용플레티넘빌딩 주차장,2948807,BS,358,,N,,Y,2000,15,2000,15,강남구 역삼동 826-37,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,두원빌딩 주차장,3194296,BS,54,,N,,Y,2000,30,500,10,강남구 역삼동 827-20,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,K스퀘어강남2 주차장,2915393,BS,96,,N,,Y,1000,10,1000,10,강남구 역삼동 826-0,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,예미프레스티지 주차장,3198456,BS,20,,N,,Y,1000,10,1000,10,강남구 역삼동 831-24,,127.03,37.49
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,상경빌딩 주차장,3197158,BS,51,,N,,Y,1500,10,1500,10,강남구 역삼동 824-20,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,한양빌딩 주차장,3179000,BS,49,,N,,Y,1000,30,500,10,강남구 역삼동 830-69,,127.03,37.49
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,메디타워 주차장,2913330,BS,20,,N,,Y,2200,30,1100,10,강남구 역삼동 822-2,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,통일빌딩 주차장,2907636,BS,16,,N,,Y,2000,30,1000,15,강남구 역삼동 819-1,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,동경빌딩 주차장,2944749,BS,30,,N,,Y,500,10,500,10,강남구 역삼동 824-19,,127.03,37.50
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,광성빌딩 주차장,3199314,BS,25,,N,,Y,2000,30,1000,10,강남구 역삼동 831-38,,127.03,37.49
강남역,POI014,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:24.077479,강남네스빌오피스텔 주차장,3175855,BS,100,,N,,Y,2000,30,2000,30,강남구 역삼동 830-41,,127.03,37.50
서울식물원·마곡나루역,POI032,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:25.817844,서울식물원 제1주차장,3204610,BS,184,,N,,Y,100,5,100,5,강서구 마곡동 812-0,,126.84,37.57
서울식물원·마곡나루역,POI032,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:25.817844,르웨스트시티 주차장,3247074,BS,2467,,N,,Y,2000,30,1000,15,강서구 마곡동 767-0,,126.83,37.57
신도림역,POI038,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:25.953077,신도림 디큐브시티,3121188,BS,1644,,N,,Y,1000,30,1000,10,구로구 신도림동 692-0,,126.89,37.51
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,가산 우림라이온스밸리,3048162,BS,1367,,N,,Y,1000,30,1000,30,금천구 가산동 371-28,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,SJ테크노빌 주차장(롯데팩토리아울렛),816770,BS,846,,N,,Y,0,0,0,0,금천구 가산동 60-19,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,가산A1타워 주차장,1914727,BS,211,,N,,Y,0,30,550,30,금천구 가산동 459-7,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,에이스가산포휴,3188549,BS,597,,N,,Y,0,0,0,0,금천구 가산동 517-4,,126.88,37.49
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,견인보관소 노외(구),173169,NW,55,,N,,Y,300,10,300,10,금천구 가산동 614-34,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,가산디지털환승(구),1526725,NS,41,,N,,Y,150,5,0,0,금천구 가산동 35-2,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,SJ테크노빌(구),1526747,NS,37,,N,,Y,250,5,0,0,금천구 가산동 60-19,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,가산디지털 서측(구),1436808,NW,160,,N,,Y,300,10,300,10,금천구 가산동 505-3,,126.88,37.49
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,가산비즈니스센터,1436368,BS,163,,N,,Y,0,30,1000,30,금천구 가산동 371-6,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,대륭테크노타운5차,2949514,BS,166,,N,,Y,0,30,1000,30,금천구 가산동 493-0,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,stx V-TOWER 주차장,1056104,BS,533,,N,,Y,1000,30,1000,30,금천구 가산동 371-37,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,디폴리스 주차장,1436797,BS,1044,,N,,Y,0,30,1000,30,금천구 가산동 543-1,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,에이스테크노타워10차,816890,BS,280,,N,,Y,1000,30,1000,30,금천구 가산동 470-5,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,대륭테크노타운6차 주차장,821845,BS,336,,N,,Y,1000,30,1000,30,금천구 가산동 493-6,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,스타밸리 주차장,816766,BS,346,,N,,Y,1000,30,1000,30,금천구 가산동 60-11,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,백상스타타워2차,1056106,BS,129,,N,,Y,1000,30,1000,30,금천구 가산동 459-22,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,현대테라타워가산dk,3093164,BS,558,,N,,Y,1100,30,1100,30,금천구 가산동 459-14,,126.88,37.48
가산디지털단지역,POI013,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.499648,에이스하이엔드3차 주차장,3092653,BS,300,,N,,Y,1000,30,1000,30,금천구 가산동 371-50,,126.88,37.48
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,삼양빌딩 주차장,2937833,BS,35,,N,,Y,2500,30,2500,30,강남구 논현동 120-4,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,우진빌딩 주차장,3061613,BS,20,,N,,Y,2000,30,1000,10,서초구 반포동 706-0,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,한국교과서연구재단빌딩,3110777,BS,13,,N,,Y,3000,30,1000,10,서초구 반포동 706-9,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,정일빌딩 부설주차장,767941,BS,28,,N,,Y,3000,30,3000,30,강남구 논현동 142-2,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,삼영주차장(민영),1414936,NP,10,,N,,Y,2000,30,1000,10,서초구 반포동 722-3,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,XGOLF골프연습장 주차장,3110766,BS,62,,N,,Y,3000,30,1000,10,서초구 반포동 707-0,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,페이지 성형외과 주차장,3154715,BS,5,,N,,Y,1000,10,1000,10,서초구 반포동 748-6,,127.02,37.50
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,명성빌딩 주차장,768344,BS,8,,N,,Y,2000,30,2000,30,강남구 논현동 165-3,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,유성빌딩 주차장,768353,BS,16,,N,,Y,2000,30,2000,30,강남구 논현동 165-17,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,동해별관 주차장,770413,BS,4,,N,,Y,4000,60,2000,30,강남구 논현동 198-18,,127.03,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,한맥빌딩 주차장,788670,BS,33,,N,,Y,6000,60,1000,10,강남구 논현동 165-8,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,건우빌딩 주차장,768643,BS,21,,N,,Y,2000,30,1000,10,강남구 논현동 120-0,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,ES타워 주차장,788857,BS,23,,N,,Y,2000,30,2000,30,강남구 논현동 201-12,,127.03,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,호텔더디자이너스리즈강남 주차장,770427,BS,90,,N,,Y,3000,30,3000,30,강남구 논현동 201-4,,127.03,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,어반하이브빌딩 주차장,770424,BS,52,,N,,Y,1000,10,1000,10,강남구 논현동 200-7,,127.02,37.50
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,HK빌딩 주차장,788620,BS,34,,N,,Y,1000,10,1000,10,강남구 논현동 199-2,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,호은빌딩 주차장,1044280,BS,22,,N,,Y,2000,30,1000,15,강남구 논현동 143-16,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,GS타임즈 영동프라자 주차장,772689,BS,121,,N,,Y,2000,30,1000,10,강남구 논현동 140-0,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,LS빌딩 주차장,788776,BS,25,,N,,Y,5000,60,5000,60,강남구 논현동 144-8,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,화이트팜,3214525,BS,12,,N,,Y,3000,30,1000,10,강남구 논현동 122-5,,127.02,37.51
신논현역·논현역,POI037,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:26.812766,대유빌딩 주차장,3108721,BS,39,,N,,Y,3500,60,3500,60,서초구 반포동 736-2,,127.02,37.51
